year,chm_name,chm_path,variant_id,source_root,relative_parent,mean_f1,mean_auc,mean_precision,mean_recall,mean_accuracy,n_models
2022,436646_2022_madal_fallback_mask_lowest_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646_drop13_last_excl_6_7_9_18/lowest_all/436646_2022_madal_fallback_mask_lowest_all_20cm.tif,madal_fallback_mask_lowest_all_20cm,lamapuit,cdw_experiments_436646_drop13_last_excl_6_7_9_18/lowest_all,0.16836489730594825,0.9864050253573076,0.4,0.11388888888888889,0.6685714285714286,5
2022,436646_2022_madal_exp_intensity_04_13_median_all_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_all/436646_2022_madal_exp_intensity_04_13_median_all_all_20cm.tif,madal_exp_intensity_04_13_median_all_all_20cm,lamapuit,cdw_experiments_436646/median_all,0.1640439208004623,0.9472106961733517,0.879933665008292,0.11111111111111112,0.6644155844155845,5
2018,436646_2018_madal_exp_return_chm13_median_all_last2_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_all/436646_2018_madal_exp_return_chm13_median_all_last2_20cm.tif,madal_exp_return_chm13_median_all_last2_20cm,lamapuit,cdw_experiments_436646/median_all,0.1632519711952102,0.9212951432129515,0.4239316239316239,0.11818181818181817,0.9222929936305733,5
2024,436646_2024_madal_exp_density_00_13_lowest_all_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_all/436646_2024_madal_exp_density_00_13_lowest_all_all_20cm.tif,madal_exp_density_00_13_lowest_all_all_20cm,lamapuit,cdw_experiments_436646/lowest_all,0.16298811544991512,0.9461486025903204,0.36923076923076925,0.13333333333333336,0.9116022099447514,5
2018,436646_2018_madal_exp_return_chm13_median_all_last2_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646_last_vs_last2_2018/median_all/436646_2018_madal_exp_return_chm13_median_all_last2_20cm.tif,madal_exp_return_chm13_median_all_last2_20cm,lamapuit,cdw_experiments_436646_last_vs_last2_2018/median_all,0.15891569459172855,0.9106164383561645,0.38654970760233914,0.12727272727272726,0.9114649681528663,5
2022,436646_2022_madal_fused_surface_lowest_ground_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_ground/436646_2022_madal_fused_surface_lowest_ground_20cm.tif,madal_fused_surface_lowest_ground_20cm,lamapuit,cdw_experiments_436646/lowest_ground,0.15871763176945394,0.6010200553250347,0.4368137254901961,0.10972222222222223,0.6124675324675325,5
2022,436646_2022_madal_fused_surface_lowest_ground_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646_drop13_last_excl_6_7_9_18/lowest_ground/436646_2022_madal_fused_surface_lowest_ground_20cm.tif,madal_fused_surface_lowest_ground_20cm,lamapuit,cdw_experiments_436646_drop13_last_excl_6_7_9_18/lowest_ground,0.15871763176945394,0.6010200553250347,0.4368137254901961,0.10972222222222223,0.6124675324675325,5
2022,436646_2022_madal_fused_surface_median_ground_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_ground/436646_2022_madal_fused_surface_median_ground_20cm.tif,madal_fused_surface_median_ground_20cm,lamapuit,cdw_experiments_436646/median_ground,0.15871763176945394,0.6010200553250347,0.4368137254901961,0.10972222222222223,0.6124675324675325,5
2024,436646_2024_madal_exp_density_00_13_lowest_all_last2_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_all/436646_2024_madal_exp_density_00_13_lowest_all_last2_20cm.tif,madal_exp_density_00_13_lowest_all_last2_20cm,lamapuit,cdw_experiments_436646/lowest_all,0.15705263157894736,0.9498977505112475,0.5714285714285714,0.1,0.9093922651933702,5
2020,436646_2020_madal_exp_density_00_13_median_all_last2_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_all/436646_2020_madal_exp_density_00_13_median_all_last2_20cm.tif,madal_exp_density_00_13_median_all_last2_20cm,lamapuit,cdw_experiments_436646/median_all,0.15651622493137218,0.7114962202253602,0.3195307607072313,0.14146341463414633,0.7693396226415095,5
2022,436646_2022_madal_delta_vs_original_lowest_all_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_all/436646_2022_madal_delta_vs_original_lowest_all_all_20cm.tif,madal_delta_vs_original_lowest_all_all_20cm,lamapuit,cdw_experiments_436646/lowest_all,0.15397103292647824,0.7914073305670816,0.7,0.09166666666666666,0.6576623376623376,5
2022,436646_2022_madal_delta_vs_original_lowest_all_last2_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_all/436646_2022_madal_delta_vs_original_lowest_all_last2_20cm.tif,madal_delta_vs_original_lowest_all_last2_20cm,lamapuit,cdw_experiments_436646/lowest_all,0.15397103292647824,0.789615029967727,0.7,0.09166666666666666,0.6576623376623376,5
2022,436646_2022_madal_fused_surface_lowest_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646_drop13_last_excl_6_7_9_18/lowest_all/436646_2022_madal_fused_surface_lowest_all_20cm.tif,madal_fused_surface_lowest_all_20cm,lamapuit,cdw_experiments_436646_drop13_last_excl_6_7_9_18/lowest_all,0.15176105945336715,0.7119813278008299,0.4067375635117571,0.10694444444444444,0.6228571428571429,5
2022,436646_2022_madal_fused_surface_median_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646_drop13_last_excl_6_7_9_18/median_all/436646_2022_madal_fused_surface_median_all_20cm.tif,madal_fused_surface_median_all_20cm,lamapuit,cdw_experiments_436646_drop13_last_excl_6_7_9_18/median_all,0.15176105945336715,0.7119813278008299,0.4067375635117571,0.10694444444444444,0.6228571428571429,5
2022,436646_2022_madal_fused_surface_lowest_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_all/436646_2022_madal_fused_surface_lowest_all_20cm.tif,madal_fused_surface_lowest_all_20cm,lamapuit,cdw_experiments_436646/lowest_all,0.15156625425856193,0.7115721530659289,0.40371336996336993,0.10694444444444444,0.6223376623376623,5
2022,436646_2022_madal_fused_surface_median_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_all/436646_2022_madal_fused_surface_median_all_20cm.tif,madal_fused_surface_median_all_20cm,lamapuit,cdw_experiments_436646/median_all,0.15156625425856193,0.7115721530659289,0.40371336996336993,0.10694444444444444,0.6223376623376623,5
2022,436646_2022_madal_exp_density_00_13_median_ground_last_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_ground/436646_2022_madal_exp_density_00_13_median_ground_last_20cm.tif,madal_exp_density_00_13_median_ground_last_20cm,lamapuit,cdw_experiments_436646/median_ground,0.1479646017699115,0.8471530659289996,0.348780487804878,0.10694444444444444,0.655064935064935,5
2020,436646_2020_madal_exp_density_00_13_median_ground_last_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_ground/436646_2020_madal_exp_density_00_13_median_ground_last_20cm.tif,madal_exp_density_00_13_median_ground_last_20cm,lamapuit,cdw_experiments_436646/median_ground,0.14464161792406066,0.716816431322208,0.17182539682539683,0.12682926829268293,0.7981132075471697,5
2022,436646_2022_madal_delta_vs_original_median_all_last2_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_all/436646_2022_madal_delta_vs_original_median_all_last2_20cm.tif,madal_delta_vs_original_median_all_last2_20cm,lamapuit,cdw_experiments_436646/median_all,0.14251023642462637,0.9030774550484095,0.87876254180602,0.08055555555555556,0.6509090909090909,5
2022,436646_2022_madal_cdw_features_lowest_all_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_all/436646_2022_madal_cdw_features_lowest_all_all_20cm.tif,madal_cdw_features_lowest_all_all_20cm,lamapuit,cdw_experiments_436646/lowest_all,0.14242163642061625,0.886393499308437,1.0,0.08472222222222223,0.6576623376623376,5
2022,436646_2022_madal_exp_split_rgb_lowest_all_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_all/436646_2022_madal_exp_split_rgb_lowest_all_all_20cm.tif,madal_exp_split_rgb_lowest_all_all_20cm,lamapuit,cdw_experiments_436646/lowest_all,0.14242163642061625,0.886393499308437,1.0,0.08472222222222223,0.6576623376623376,5
2024,436646_2024_madal_exp_density_00_13_lowest_all_last_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_all/436646_2024_madal_exp_density_00_13_lowest_all_last_20cm.tif,madal_exp_density_00_13_lowest_all_last_20cm,lamapuit,cdw_experiments_436646/lowest_all,0.1422924901185771,0.9521472392638037,0.36,0.08888888888888888,0.9082872928176796,5
2020,436646_2020_madal_fused_surface_lowest_ground_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_ground/436646_2020_madal_fused_surface_lowest_ground_20cm.tif,madal_fused_surface_lowest_ground_20cm,lamapuit,cdw_experiments_436646/lowest_ground,0.1396224082977689,0.6066609613464556,0.23397699974444164,0.10243902439024391,0.7665094339622641,5
2020,436646_2020_madal_fused_surface_lowest_ground_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646_drop13_last_excl_6_7_9_18/lowest_ground/436646_2020_madal_fused_surface_lowest_ground_20cm.tif,madal_fused_surface_lowest_ground_20cm,lamapuit,cdw_experiments_436646_drop13_last_excl_6_7_9_18/lowest_ground,0.1396224082977689,0.6066609613464556,0.23397699974444164,0.10243902439024391,0.7665094339622641,5
2020,436646_2020_madal_fused_surface_median_ground_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_ground/436646_2020_madal_fused_surface_median_ground_20cm.tif,madal_fused_surface_median_ground_20cm,lamapuit,cdw_experiments_436646/median_ground,0.1396224082977689,0.6066609613464556,0.23397699974444164,0.10243902439024391,0.7665094339622641,5
2022,436646_2022_madal_exp_density_00_13_median_ground_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_ground/436646_2022_madal_exp_density_00_13_median_ground_all_20cm.tif,madal_exp_density_00_13_median_ground_all_20cm,lamapuit,cdw_experiments_436646/median_ground,0.1320766952531285,0.8446980175195943,0.534375,0.0875,0.6477922077922078,5
2022,436646_2022_madal_exp_density_00_13_median_ground_last2_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_ground/436646_2022_madal_exp_density_00_13_median_ground_last2_20cm.tif,madal_exp_density_00_13_median_ground_last2_20cm,lamapuit,cdw_experiments_436646/median_ground,0.1320766952531285,0.8445712309820192,0.534375,0.0875,0.6477922077922078,5
2020,436646_2020_madal_fused_surface_lowest_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_all/436646_2020_madal_fused_surface_lowest_all_20cm.tif,madal_fused_surface_lowest_all_20cm,lamapuit,cdw_experiments_436646/lowest_all,0.13014487689473808,0.6921266581086863,0.48409240924092406,0.10975609756097562,0.7754716981132075,5
2020,436646_2020_madal_fused_surface_lowest_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646_drop13_last_excl_6_7_9_18/lowest_all/436646_2020_madal_fused_surface_lowest_all_20cm.tif,madal_fused_surface_lowest_all_20cm,lamapuit,cdw_experiments_436646_drop13_last_excl_6_7_9_18/lowest_all,0.13014487689473808,0.6929967194408786,0.48409240924092406,0.10975609756097562,0.7754716981132075,5
2020,436646_2020_madal_fused_surface_median_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_all/436646_2020_madal_fused_surface_median_all_20cm.tif,madal_fused_surface_median_all_20cm,lamapuit,cdw_experiments_436646/median_all,0.13014487689473808,0.6921266581086863,0.48409240924092406,0.10975609756097562,0.7754716981132075,5
2020,436646_2020_madal_fused_surface_median_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646_drop13_last_excl_6_7_9_18/median_all/436646_2020_madal_fused_surface_median_all_20cm.tif,madal_fused_surface_median_all_20cm,lamapuit,cdw_experiments_436646_drop13_last_excl_6_7_9_18/median_all,0.13014487689473808,0.6929967194408786,0.48409240924092406,0.10975609756097562,0.7754716981132075,5
2020,436646_2020_madal_exp_density_00_13_lowest_all_last2_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_all/436646_2020_madal_exp_density_00_13_lowest_all_last2_20cm.tif,madal_exp_density_00_13_lowest_all_last2_20cm,lamapuit,cdw_experiments_436646/lowest_all,0.1263759283945915,0.8950149764655542,0.3555555555555555,0.08536585365853659,0.8193396226415095,5
2022,436646_2022_madal_exp_density_00_13_median_all_last2_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_all/436646_2022_madal_exp_density_00_13_median_all_last2_20cm.tif,madal_exp_density_00_13_median_all_last2_20cm,lamapuit,cdw_experiments_436646/median_all,0.12629452538460728,0.7771323190410327,0.35727341964965725,0.09861111111111112,0.6379220779220779,5
2022,436646_2022_madal_exp_density_00_13_lowest_ground_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_ground/436646_2022_madal_exp_density_00_13_lowest_ground_all_20cm.tif,madal_exp_density_00_13_lowest_ground_all_20cm,lamapuit,cdw_experiments_436646/lowest_ground,0.12528261016719694,0.8880993545412632,0.3953488372093023,0.07777777777777778,0.6545454545454545,5
2022,436646_2022_madal_exp_density_00_13_lowest_ground_last2_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_ground/436646_2022_madal_exp_density_00_13_lowest_ground_last2_20cm.tif,madal_exp_density_00_13_lowest_ground_last2_20cm,lamapuit,cdw_experiments_436646/lowest_ground,0.12528261016719694,0.8881396957123098,0.3953488372093023,0.07777777777777778,0.6545454545454545,5
2018,436646_2018_madal_exp_density_00_13_lowest_all_last_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_all/436646_2018_madal_exp_density_00_13_lowest_all_last_20cm.tif,madal_exp_density_00_13_lowest_all_last_20cm,lamapuit,cdw_experiments_436646/lowest_all,0.12327365728900257,0.854576587795766,0.35,0.09090909090909091,0.9343949044585986,5
2018,436646_2018_madal_exp_density_00_13_median_ground_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_ground/436646_2018_madal_exp_density_00_13_median_ground_all_20cm.tif,madal_exp_density_00_13_median_ground_all_20cm,lamapuit,cdw_experiments_436646/median_ground,0.12228758169934639,0.7646637608966376,0.19841269841269843,0.16363636363636364,0.9012738853503185,5
2018,436646_2018_madal_exp_density_00_13_median_ground_last2_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_ground/436646_2018_madal_exp_density_00_13_median_ground_last2_20cm.tif,madal_exp_density_00_13_median_ground_last2_20cm,lamapuit,cdw_experiments_436646/median_ground,0.12228758169934639,0.7646637608966376,0.19841269841269843,0.16363636363636364,0.9012738853503185,5
2018,436646_2018_madal_exp_density_00_13_median_all_last_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_all/436646_2018_madal_exp_density_00_13_median_all_last_20cm.tif,madal_exp_density_00_13_median_all_last_20cm,lamapuit,cdw_experiments_436646/median_all,0.11882366509053163,0.8430884184308841,0.27283523008411675,0.1909090909090909,0.8681528662420381,5
2020,436646_2020_madal_exp_density_00_13_lowest_ground_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_ground/436646_2020_madal_exp_density_00_13_lowest_ground_all_20cm.tif,madal_exp_density_00_13_lowest_ground_all_20cm,lamapuit,cdw_experiments_436646/lowest_ground,0.11717495987158907,0.8545499928683498,0.36,0.07560975609756097,0.8183962264150944,5
2020,436646_2020_madal_exp_density_00_13_lowest_ground_last2_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_ground/436646_2020_madal_exp_density_00_13_lowest_ground_last2_20cm.tif,madal_exp_density_00_13_lowest_ground_last2_20cm,lamapuit,cdw_experiments_436646/lowest_ground,0.11717495987158907,0.8545499928683498,0.36,0.07560975609756097,0.8183962264150944,5
2020,436646_2020_madal_chm_max_hag_20cm.tif,/workspace/data/lamapuit/chm_max_hag_13/436646_2020_madal_chm_max_hag_20cm.tif,madal_chm_max_hag_20cm,lamapuit,chm_max_hag_13,0.1161612684504251,0.9780773070888603,0.6,0.07560975609756097,0.8212264150943396,5
2020,436646_2020_madal_exp_density_00_13_lowest_all_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_all/436646_2020_madal_exp_density_00_13_lowest_all_all_20cm.tif,madal_exp_density_00_13_lowest_all_all_20cm,lamapuit,cdw_experiments_436646/lowest_all,0.11599595551061678,0.8819854514334617,0.36969696969696975,0.07804878048780488,0.8193396226415095,5
2022,436646_2022_madal_exp_density_00_13_lowest_ground_last_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_ground/436646_2022_madal_exp_density_00_13_lowest_ground_last_20cm.tif,madal_exp_density_00_13_lowest_ground_last_20cm,lamapuit,cdw_experiments_436646/lowest_ground,0.11271142109851788,0.8942139234670355,0.3902439024390244,0.06944444444444445,0.6509090909090909,5
2024,436646_2024_madal_fused_surface_lowest_ground_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_ground/436646_2024_madal_fused_surface_lowest_ground_20cm.tif,madal_fused_surface_lowest_ground_20cm,lamapuit,cdw_experiments_436646/lowest_ground,0.11136363636363636,0.6795501022494888,0.18571428571428572,0.08888888888888888,0.8629834254143646,5
2024,436646_2024_madal_fused_surface_lowest_ground_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646_drop13_last_excl_6_7_9_18/lowest_ground/436646_2024_madal_fused_surface_lowest_ground_20cm.tif,madal_fused_surface_lowest_ground_20cm,lamapuit,cdw_experiments_436646_drop13_last_excl_6_7_9_18/lowest_ground,0.11136363636363636,0.6795501022494888,0.18571428571428572,0.08888888888888888,0.8629834254143646,5
2024,436646_2024_madal_fused_surface_median_ground_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_ground/436646_2024_madal_fused_surface_median_ground_20cm.tif,madal_fused_surface_median_ground_20cm,lamapuit,cdw_experiments_436646/median_ground,0.11136363636363636,0.6795501022494888,0.18571428571428572,0.08888888888888888,0.8629834254143646,5
2020,436646_2020_madal_exp_density_00_13_lowest_ground_last_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_ground/436646_2020_madal_exp_density_00_13_lowest_ground_last_20cm.tif,madal_exp_density_00_13_lowest_ground_last_20cm,lamapuit,cdw_experiments_436646/lowest_ground,0.10446998722860794,0.8549137070318071,0.36923076923076925,0.06585365853658537,0.8174528301886792,5
2018,436646_2018_madal_exp_density_00_13_median_all_last2_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_all/436646_2018_madal_exp_density_00_13_median_all_last2_20cm.tif,madal_exp_density_00_13_median_all_last2_20cm,lamapuit,cdw_experiments_436646/median_all,0.10317282568122435,0.7683997509339975,0.08573913043478261,0.16363636363636364,0.8757961783439491,5
2018,436646_2018_madal_exp_density_00_13_lowest_ground_last_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_ground/436646_2018_madal_exp_density_00_13_lowest_ground_last_20cm.tif,madal_exp_density_00_13_lowest_ground_last_20cm,lamapuit,cdw_experiments_436646/lowest_ground,0.10223978919631094,0.7969489414694895,0.32727272727272727,0.07272727272727272,0.932484076433121,5
2020,436646_2020_madal_exp_return_chm13_median_all_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_all/436646_2020_madal_exp_return_chm13_median_all_all_20cm.tif,madal_exp_return_chm13_median_all_all_20cm,lamapuit,cdw_experiments_436646/median_all,0.10046084408004999,0.8236200256739409,0.611111111111111,0.058536585365853655,0.808490566037736,5
2018,436646_2018_madal_exp_density_00_13_lowest_all_last2_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_all/436646_2018_madal_exp_density_00_13_lowest_all_last2_20cm.tif,madal_exp_density_00_13_lowest_all_last2_20cm,lamapuit,cdw_experiments_436646/lowest_all,0.09961290322580643,0.8903175591531756,0.28888888888888886,0.06363636363636363,0.9312101910828027,5
2018,436646_2018_madal_exp_density_00_13_median_all_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_all/436646_2018_madal_exp_density_00_13_median_all_all_20cm.tif,madal_exp_density_00_13_median_all_all_20cm,lamapuit,cdw_experiments_436646/median_all,0.09719326383319966,0.7754669987546701,0.08267477203647415,0.16363636363636364,0.8770700636942674,5
2024,436646_2024_madal_cdw_features_median_ground_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_ground/436646_2024_madal_cdw_features_median_ground_all_20cm.tif,madal_cdw_features_median_ground_all_20cm,lamapuit,cdw_experiments_436646/median_ground,0.09714285714285713,0.9511247443762783,0.4,0.05555555555555556,0.9060773480662985,5
2024,436646_2024_madal_cdw_features_median_ground_last2_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_ground/436646_2024_madal_cdw_features_median_ground_last2_20cm.tif,madal_cdw_features_median_ground_last2_20cm,lamapuit,cdw_experiments_436646/median_ground,0.09714285714285713,0.9511247443762783,0.4,0.05555555555555556,0.9060773480662985,5
2024,436646_2024_madal_cdw_features_median_ground_last_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_ground/436646_2024_madal_cdw_features_median_ground_last_20cm.tif,madal_cdw_features_median_ground_last_20cm,lamapuit,cdw_experiments_436646/median_ground,0.09714285714285713,0.951124744376278,0.4,0.05555555555555556,0.9060773480662985,5
2024,436646_2024_madal_exp_split_rgb_median_ground_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_ground/436646_2024_madal_exp_split_rgb_median_ground_all_20cm.tif,madal_exp_split_rgb_median_ground_all_20cm,lamapuit,cdw_experiments_436646/median_ground,0.09714285714285713,0.9511247443762783,0.4,0.05555555555555556,0.9060773480662985,5
2024,436646_2024_madal_exp_split_rgb_median_ground_last2_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_ground/436646_2024_madal_exp_split_rgb_median_ground_last2_20cm.tif,madal_exp_split_rgb_median_ground_last2_20cm,lamapuit,cdw_experiments_436646/median_ground,0.09714285714285713,0.9511247443762783,0.4,0.05555555555555556,0.9060773480662985,5
2024,436646_2024_madal_exp_split_rgb_median_ground_last_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_ground/436646_2024_madal_exp_split_rgb_median_ground_last_20cm.tif,madal_exp_split_rgb_median_ground_last_20cm,lamapuit,cdw_experiments_436646/median_ground,0.09714285714285713,0.951124744376278,0.4,0.05555555555555556,0.9060773480662985,5
2018,436646_2018_madal_fused_surface_lowest_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_all/436646_2018_madal_fused_surface_lowest_all_20cm.tif,madal_fused_surface_lowest_all_20cm,lamapuit,cdw_experiments_436646/lowest_all,0.09707044152342434,0.6693648816936488,0.2509523809523809,0.1181818181818182,0.8687898089171975,5
2018,436646_2018_madal_fused_surface_lowest_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646_drop13_last_excl_6_7_9_18/lowest_all/436646_2018_madal_fused_surface_lowest_all_20cm.tif,madal_fused_surface_lowest_all_20cm,lamapuit,cdw_experiments_436646_drop13_last_excl_6_7_9_18/lowest_all,0.09707044152342434,0.6566625155666251,0.2509523809523809,0.1181818181818182,0.8687898089171975,5
2018,436646_2018_madal_fused_surface_median_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_all/436646_2018_madal_fused_surface_median_all_20cm.tif,madal_fused_surface_median_all_20cm,lamapuit,cdw_experiments_436646/median_all,0.09707044152342434,0.6693648816936488,0.2509523809523809,0.1181818181818182,0.8687898089171975,5
2018,436646_2018_madal_fused_surface_median_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646_drop13_last_excl_6_7_9_18/median_all/436646_2018_madal_fused_surface_median_all_20cm.tif,madal_fused_surface_median_all_20cm,lamapuit,cdw_experiments_436646_drop13_last_excl_6_7_9_18/median_all,0.09707044152342434,0.6566625155666251,0.2509523809523809,0.1181818181818182,0.8687898089171975,5
2020,436646_2020_madal_exp_density_00_13_lowest_all_last_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_all/436646_2020_madal_exp_density_00_13_lowest_all_last_20cm.tif,madal_exp_density_00_13_lowest_all_last_20cm,lamapuit,cdw_experiments_436646/lowest_all,0.09572836801752466,0.8971330765939239,0.37857142857142856,0.06341463414634146,0.8174528301886792,5
2020,436646_2020_madal_delta_vs_original_lowest_all_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_all/436646_2020_madal_delta_vs_original_lowest_all_all_20cm.tif,madal_delta_vs_original_lowest_all_all_20cm,lamapuit,cdw_experiments_436646/lowest_all,0.09554374948814351,0.698338325488518,0.4688888888888889,0.05365853658536586,0.8089622641509434,5
2020,436646_2020_madal_delta_vs_original_lowest_all_last2_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_all/436646_2020_madal_delta_vs_original_lowest_all_last2_20cm.tif,madal_delta_vs_original_lowest_all_last2_20cm,lamapuit,cdw_experiments_436646/lowest_all,0.09554374948814351,0.6980174012266438,0.4688888888888889,0.05365853658536586,0.8089622641509434,5
2022,436646_2022_madal_fallback_mask_median_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_all/436646_2022_madal_fallback_mask_median_all_20cm.tif,madal_fallback_mask_median_all_20cm,lamapuit,cdw_experiments_436646/median_all,0.09243597379392496,0.9810972798524666,0.4,0.058333333333333334,0.6477922077922078,5
2022,436646_2022_madal_fallback_mask_median_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646_drop13_last_excl_6_7_9_18/median_all/436646_2022_madal_fallback_mask_median_all_20cm.tif,madal_fallback_mask_median_all_20cm,lamapuit,cdw_experiments_436646_drop13_last_excl_6_7_9_18/median_all,0.09243597379392496,0.9810799907791609,0.4,0.058333333333333334,0.6477922077922078,5
2018,436646_2018_madal_exp_density_00_13_lowest_all_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_all/436646_2018_madal_exp_density_00_13_lowest_all_all_20cm.tif,madal_exp_density_00_13_lowest_all_all_20cm,lamapuit,cdw_experiments_436646/lowest_all,0.09239130434782608,0.8988480697384806,0.32,0.06363636363636363,0.9318471337579618,5
2018,436646_2018_madal_exp_density_00_13_lowest_all_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646_refactor_smoketest/lowest_all/436646_2018_madal_exp_density_00_13_lowest_all_all_20cm.tif,madal_exp_density_00_13_lowest_all_all_20cm,lamapuit,cdw_experiments_436646_refactor_smoketest/lowest_all,0.09239130434782608,0.8989103362391033,0.32,0.06363636363636363,0.9318471337579618,5
2018,436646_2018_madal_exp_density_00_13_median_ground_last_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_ground/436646_2018_madal_exp_density_00_13_median_ground_last_20cm.tif,madal_exp_density_00_13_median_ground_last_20cm,lamapuit,cdw_experiments_436646/median_ground,0.09199841766461683,0.7613636363636364,0.29166666666666663,0.1,0.9006369426751594,5
2022,436646_2022_madal_exp_density_00_13_lowest_all_last2_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/lowest_all/436646_2022_madal_exp_density_00_13_lowest_all_last2_20cm.tif,madal_exp_density_00_13_lowest_all_last2_20cm,lamapuit,cdw_experiments_436646/lowest_all,0.08987309561869965,0.8962828492392807,0.5935483870967742,0.05277777777777778,0.6451948051948052,5
2022,436646_2022_madal_exp_density_00_13_median_all_all_20cm.tif,/workspace/data/lamapuit/cdw_experiments_436646/median_all/436646_2022_madal_exp_density_00_13_median_all_all_20cm.tif,madal_exp_density_00_13_median_all_all_20cm,lamapuit,cdw_experiments_436646/median_all,0.08710747456877488,0.698144306131858,0.21861702127659574,0.06805555555555556,0.6223376623376623,5
2024,436646_2024_madal_chm_max_hag_20cm.tif,/workspace/data/lamapuit/chm_max_hag_13/436646_2024_madal_chm_max_hag_20cm.tif,madal_chm_max_hag_20cm,lamapuit,chm_max_hag_13,0.08695652173913045,0.9858214042263121,0.2,0.05555555555555556,0.9060773480662985,5
